# Inkform performance log
# startedAt=2026-09-06T14:48:28
# branch=Test
# commit=7e1dc511c54b794608f141a19e226fa9073a8a85
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
1.3,Mine Cave 1,13,1,284,76.94,678.0,279.97,44.47,Fall,R,Playing,2,826.69,-22892,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,10,94
2.3,Mine Cave 1,120,83,173,8.34,683.8,282.39,44.94,JumpUp,R,Playing,0,12.08,6000,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,11,98
3.3,Mine Cave 1,114,30,237,8.78,692.4,292.39,47.13,JumpUp,R,Playing,0,33.28,8800,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,10,379
4.3,Mine Cave 1,120,100,158,8.34,704.6,302.40,49.14,Rise,R,Playing,0,10.02,12432,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,10,768
5.3,Mine Cave 1,119,73,223,8.39,716.9,306.71,48.70,Land,R,Paused,0,13.73,12588,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,23,1532
6.3,Mine Cave 1,120,82,180,8.35,729.1,306.71,48.70,Land,R,Paused,0,12.22,12528,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,12,767
# summary duration_s=6.3 frames=607 fps_avg_global=101 fps_min_session=1 hitch_total=2
