# Inkform performance log
# startedAt=2026-09-06T20:11:15
# branch=Test
# commit=c043e329944209a62fc3ab9c643787875363c670
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
2.3,Mine Cave 1,107,21,210,9.36,683.5,235.00,74.64,Land,R,Playing,3,47.28,-30232,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,3206
3.3,Mine Cave 1,119,69,179,8.37,684.5,235.00,74.64,Idle,R,Playing,0,14.44,948,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,3206
4.3,Mine Cave 1,120,85,301,8.34,686.5,235.00,74.64,Idle,R,Playing,0,11.76,2144,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,20,3206
5.3,Mine Cave 1,105,14,439,9.51,690.4,235.00,74.64,Idle,R,Playing,2,69.87,3964,0,-1.0,4,0,Idle,4,PlayerCursorMidpoint,-1,20,3206
6.3,Mine Cave 1,120,112,131,8.33,702.6,238.50,74.64,Land,L,Playing,0,8.94,12476,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,21,2724
7.3,Mine Cave 1,120,99,131,8.35,716.5,234.83,74.64,Idle,L,Playing,0,10.08,14212,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,20,3204
8.3,Mine Cave 1,120,108,138,8.33,730.6,239.48,76.06,JumpUp,R,Playing,0,9.25,14484,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,20,2717
9.3,Mine Cave 1,120,106,135,8.33,744.9,236.57,74.64,Land,R,Playing,0,9.43,14608,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,22,3227
10.3,Mine Cave 1,120,80,182,8.35,682.7,245.95,76.76,JumpUp,R,Playing,0,12.48,-63664,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,2705
11.3,Mine Cave 1,120,113,127,8.34,692.5,254.56,77.64,Land,R,Playing,0,8.86,10008,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,20,5545
12.3,Mine Cave 1,120,115,128,8.33,705.9,262.61,79.41,JumpUp,R,Playing,0,8.73,13728,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,4960
13.3,Mine Cave 1,120,113,128,8.33,720.2,263.96,79.64,Land,R,Playing,0,8.86,14636,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,4959
14.3,Mine Cave 1,120,113,129,8.33,734.6,256.03,82.16,CeilingStick,L,Playing,0,8.83,14740,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,20,5544
15.3,Mine Cave 1,120,114,126,8.33,750.6,254.31,77.64,Land,L,Playing,0,8.81,16352,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,20,3379
16.3,Mine Cave 1,120,65,371,8.34,681.8,262.90,79.22,WallSlideR,R,Playing,0,15.30,-70424,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,4960
17.3,Mine Cave 1,120,114,126,8.33,686.2,265.21,79.64,Land,R,Playing,0,8.79,4532,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,23,5369
18.3,Mine Cave 1,120,109,138,8.34,698.0,272.47,82.22,JumpUp,R,Playing,0,9.17,12080,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,3950
19.3,Mine Cave 1,120,115,127,8.33,712.1,274.66,84.64,Land,L,Playing,0,8.72,14448,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,20,3947
20.3,Mine Cave 1,120,114,129,8.33,726.2,268.50,89.30,JumpUp,L,Playing,0,8.76,14400,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,20,3701
21.3,Mine Cave 1,120,116,125,8.33,740.8,268.50,93.17,WallSlideL,L,Playing,0,8.62,14988,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,4111
22.3,Mine Cave 1,120,115,129,8.33,759.2,274.52,96.95,Fall,R,Playing,0,8.71,18784,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,20,3265
23.3,Mine Cave 1,120,76,329,8.34,682.4,284.52,98.30,Fall,R,Playing,0,13.14,-78632,1,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,23,4478
24.3,Mine Cave 1,120,113,130,8.33,690.3,279.73,96.64,Land,L,Playing,0,8.89,8144,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,23,3282
25.3,Mine Cave 1,120,110,133,8.33,704.1,269.53,99.46,Rise,L,Playing,0,9.08,14112,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,20,4112
26.3,Mine Cave 1,120,112,128,8.33,718.0,274.88,101.16,CeilingMove,R,Playing,0,8.90,14196,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,20,3268
27.4,Mine Cave 1,120,111,132,8.33,732.3,283.46,99.16,CeilingStick,R,Playing,0,8.99,14700,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,3286
28.4,Mine Cave 1,120,109,132,8.33,747.7,286.69,97.64,Land,L,Playing,0,9.17,15748,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,23,4476
29.4,Mine Cave 1,120,113,125,8.33,766.6,295.31,97.47,Fall,R,Playing,0,8.85,19368,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,23,4386
30.4,Mine Cave 1,120,88,153,8.36,684.1,305.51,98.21,Rise,R,Playing,0,11.36,-84524,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,3045
31.4,Mine Cave 1,120,115,126,8.33,694.6,311.68,101.76,JumpUp,R,Playing,0,8.72,10784,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,3127
32.4,Mine Cave 1,120,112,127,8.33,708.2,311.66,104.64,JumpUp,L,Playing,0,8.95,13968,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,23,3044
33.4,Mine Cave 1,120,114,126,8.33,722.2,308.50,109.60,WallSlideL,L,Playing,0,8.76,14296,0,-1.0,0,0,Flying,4,PlayerCursorMidpoint,-1,23,4522
34.4,Mine Cave 1,120,113,126,8.34,736.7,310.74,114.16,CeilingStick,R,Playing,0,8.86,14892,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,4521
35.4,Mine Cave 1,120,113,128,8.33,753.4,318.72,111.64,Land,R,Playing,0,8.86,17084,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,6327
36.4,Mine Cave 1,120,91,142,8.34,682.3,321.49,116.12,Rise,R,Playing,0,11.01,-72880,1,-1.0,1,0,Pulling,4,PlayerCursorMidpoint,-1,23,6338
37.4,Mine Cave 1,120,91,170,8.33,687.9,322.71,117.16,CeilingMove,R,Playing,0,11.05,5764,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,23,6338
38.4,Mine Cave 1,120,114,125,8.34,700.4,241.05,76.50,JumpUp,R,Playing,0,8.75,12848,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,20,2710
39.4,Mine Cave 1,120,113,129,8.33,715.0,248.69,76.64,JumpUp,R,Playing,0,8.87,14924,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,20,2702
40.4,Mine Cave 1,120,114,128,8.33,729.6,258.70,79.20,JumpUp,R,Playing,0,8.74,14928,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,20,3382
41.4,Mine Cave 1,120,112,127,8.33,744.3,264.02,79.64,Land,R,Playing,0,8.95,15080,0,-1.0,1,1,Idle,4,PlayerCursorMidpoint,-1,20,4963
42.4,Mine Cave 1,120,112,125,8.33,763.0,272.68,81.57,JumpUp,R,Playing,0,8.97,19092,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,20,3950
43.4,Mine Cave 1,120,65,237,8.36,683.4,273.13,85.10,JumpUp,L,Playing,0,15.48,-81484,1,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,20,3950
44.4,Mine Cave 1,120,115,126,8.33,693.4,268.72,89.78,JumpUp,L,Playing,0,8.71,10268,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,20,4114
45.4,Mine Cave 1,120,116,126,8.33,706.9,272.61,94.39,JumpUp,R,Playing,0,8.65,13844,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,20,3270
46.4,Mine Cave 1,120,112,128,8.33,720.8,278.32,96.66,Land,R,Playing,0,8.97,14228,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,23,3287
47.4,Mine Cave 1,120,112,130,8.34,735.1,288.29,97.64,Fall,R,Playing,0,8.90,14588,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,23,4476
48.4,Mine Cave 1,120,114,127,8.33,751.2,298.49,98.42,JumpUp,R,Playing,0,8.78,16480,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,23,4389
49.4,Mine Cave 1,120,73,215,8.35,682.4,308.48,97.83,Fall,R,Playing,0,13.64,-70416,1,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,23,3044
50.4,Mine Cave 1,120,112,125,8.33,686.9,312.72,103.58,JumpUp,R,Playing,0,8.90,4652,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,23,3131
51.5,Mine Cave 1,120,114,126,8.33,698.8,314.06,102.64,Land,L,Playing,0,8.75,12144,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,23,3128
52.5,Mine Cave 1,120,109,134,8.34,713.0,310.05,109.71,Rise,L,Playing,0,9.14,14552,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,23,3975
53.5,Mine Cave 1,120,113,130,8.33,727.0,314.12,112.59,Fall,R,Playing,0,8.85,14292,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,23,4899
