# Inkform performance log
# startedAt=2026-09-06T14:43:23
# branch=Test
# commit=7e1dc511c54b794608f141a19e226fa9073a8a85
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
1.2,Mine Cave 1,17,1,145,59.30,678.9,279.97,44.29,Fall,R,Playing,2,820.26,-28204,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,10,94
2.2,Mine Cave 1,118,66,277,8.45,679.4,282.40,43.70,Land,R,Playing,0,15.11,544,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,12,114
3.2,Mine Cave 1,120,75,290,8.32,681.7,282.27,44.57,JumpUp,R,Playing,0,13.26,2400,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,10,83
4.2,Mine Cave 1,120,93,165,8.33,685.2,291.87,45.94,JumpUp,R,Playing,0,10.80,3584,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,10,370
5.2,Mine Cave 1,119,65,186,8.41,689.7,301.87,49.26,Rise,R,Playing,0,15.29,4608,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,10,714
6.2,Mine Cave 1,120,97,162,8.33,694.8,308.39,48.47,JumpUp,R,Playing,0,10.35,5212,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,10,714
7.2,Mine Cave 1,120,86,192,8.34,700.1,315.53,53.94,JumpUp,R,Playing,0,11.58,5424,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,20,1428
8.3,Mine Cave 1,120,90,177,8.33,705.6,310.56,57.68,Rise,L,Playing,0,11.05,5644,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,10,426
9.3,Mine Cave 1,120,84,279,8.33,711.1,310.56,66.32,Rise,L,Playing,0,11.92,5620,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,10,426
10.3,Mine Cave 1,120,89,288,8.34,716.2,318.94,66.76,JumpUp,R,Playing,0,11.30,5188,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,10,1100
11.3,Mine Cave 1,120,85,304,8.33,721.5,328.79,66.73,JumpUp,R,Playing,0,11.80,5484,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,1125
12.3,Mine Cave 1,120,92,182,8.33,728.8,337.74,66.37,JumpUp,R,Playing,0,10.82,7464,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,13,723
13.3,Mine Cave 1,120,87,154,8.35,736.6,345.80,71.10,CeilingStick,R,Playing,0,11.48,7900,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,720
14.3,Mine Cave 1,120,86,247,8.32,744.3,352.81,68.11,JumpUp,R,Playing,0,11.60,7884,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,811
15.3,Mine Cave 1,119,42,208,8.39,696.7,350.83,68.96,Fall,L,Playing,0,23.63,-48728,1,-1.0,0,0,Flying,4,PlayerCursorMidpoint,-1,13,818
16.3,Mine Cave 1,120,100,162,8.33,697.3,350.83,67.05,Fall,L,Playing,0,9.98,608,0,-1.0,0,0,Flying,4,PlayerCursorMidpoint,-1,13,824
17.3,Mine Cave 1,120,95,215,8.35,698.8,354.50,73.97,Fall,R,Playing,0,10.52,1572,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,808
18.3,Mine Cave 1,120,80,201,8.35,701.3,353.34,71.71,Land,L,Playing,0,12.57,2516,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,810
19.3,Mine Cave 1,120,86,199,8.31,704.4,353.34,71.71,Idle,L,Playing,0,11.59,3232,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,812
20.3,Mine Cave 1,120,79,256,8.35,708.0,353.34,73.11,Rise,L,Playing,0,12.68,3668,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,811
21.3,Mine Cave 1,120,78,298,8.33,711.9,353.34,73.70,Rise,L,Playing,0,12.82,3976,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,811
22.3,Mine Cave 1,120,84,248,8.34,716.2,353.29,71.70,Land,L,Playing,0,11.85,4428,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,810
