# Inkform performance log
# startedAt=2026-09-07T19:11:40
# branch=Test
# commit=a8c225273e7f80f9805e26027029318a61d4fefe
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
1.3,Mine Cave 1,6,1,160,169.46,680.4,228.79,75.27,Fall,R,Playing,3,865.65,-24584,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,34,3432
2.3,Mine Cave 1,103,31,207,9.74,683.5,228.79,74.64,Land,R,Playing,0,32.63,3224,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,17,1718
3.3,Mine Cave 1,120,73,230,8.35,689.7,236.01,76.88,Fall,R,Playing,0,13.77,6276,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,21,3220
4.4,Mine Cave 1,120,76,234,8.32,697.3,245.94,77.28,Rise,R,Playing,0,13.19,7768,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,21,2717
5.4,Mine Cave 1,120,80,243,8.35,706.3,255.94,78.88,JumpUp,R,Playing,0,12.42,9312,0,-1.0,6,0,Idle,4,PlayerCursorMidpoint,-1,0,0
6.4,Mine Cave 1,120,83,223,8.35,716.2,263.12,79.94,Fall,R,Playing,0,12.03,10120,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,21,4999
7.4,Mine Cave 1,120,76,241,8.34,726.7,272.90,80.64,WallSlideR,R,Playing,0,13.12,10688,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,21,3990
8.4,Mine Cave 1,120,75,231,8.35,737.1,274.32,85.50,Fall,R,Playing,0,13.30,10712,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,21,3987
9.4,Mine Cave 1,120,76,228,8.30,747.5,268.68,88.95,JumpUp,L,Playing,0,13.16,10600,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,21,3735
