# Inkform performance log
# startedAt=2026-09-05T14:21:32
# branch=Test
# commit=ffc7a9eed247e4ce5d169954c6d0fb0507fecab8
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
1.3,Mine Cave 1,17,1,171,59.19,678.2,364.14,111.68,Land,R,Playing,2,789.35,-24776,1,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,52,11778
2.3,Mine Cave 1,119,59,180,8.37,682.2,372.69,111.64,Land,R,Playing,0,16.84,4048,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,27,5263
3.3,Mine Cave 1,113,31,231,8.88,687.6,370.67,111.65,Idle,L,Playing,0,32.37,5612,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4695
4.3,Mine Cave 1,120,86,182,8.33,696.2,370.78,111.65,Idle,L,Playing,0,11.60,8808,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,28,5276
5.3,Mine Cave 1,119,64,172,8.42,706.0,376.94,112.88,JumpUp,R,Playing,0,15.59,9984,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,26,5228
6.4,Mine Cave 1,120,81,240,8.32,715.8,387.14,109.64,Land,R,Playing,0,12.31,10048,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,22,3973
7.4,Mine Cave 1,120,91,213,8.32,726.4,396.40,113.92,Fall,R,Playing,0,10.99,10820,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,25,4942
8.4,Mine Cave 1,120,94,185,8.35,736.1,402.50,112.45,Rise,R,Playing,0,10.60,10008,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,25,3900
9.4,Mine Cave 1,120,92,189,8.32,746.8,408.43,112.30,JumpUp,R,Playing,0,10.85,10924,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,25,4755
10.4,Mine Cave 1,120,93,212,8.33,757.3,418.59,112.70,JumpUp,R,Playing,0,10.75,10692,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,25,6333
11.4,Mine Cave 1,119,56,215,8.43,684.5,418.90,117.16,CeilingStick,R,Playing,0,17.99,-74532,1,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,25,7587
12.4,Mine Cave 1,120,85,228,8.33,689.5,420.50,119.10,WallSlideL,R,Playing,0,11.77,5172,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,7588
13.4,Mine Cave 1,120,85,247,8.34,696.7,426.28,115.65,Land,R,Playing,0,11.75,7404,0,-1.0,2,1,Idle,4,PlayerCursorMidpoint,-1,25,7606
14.4,Mine Cave 1,120,80,235,8.32,705.8,397.26,109.93,Fall,R,Playing,0,12.56,9284,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,22,3897
15.4,Mine Cave 1,120,87,252,8.34,715.2,401.47,112.76,JumpUp,R,Playing,0,11.52,9660,0,-1.0,1,1,Idle,4,PlayerCursorMidpoint,-1,22,3895
16.4,Mine Cave 1,120,95,155,8.33,725.2,411.47,111.64,Land,R,Playing,0,10.48,10144,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,22,4756
17.4,Mine Cave 1,120,90,263,8.34,734.5,419.48,112.25,Fall,R,Playing,0,11.11,9612,0,-1.0,1,2,Idle,4,PlayerCursorMidpoint,-1,25,6352
18.4,Mine Cave 1,120,84,196,8.33,743.9,398.43,110.27,Fall,R,Playing,0,11.87,9548,0,-1.0,4,2,Idle,4,PlayerCursorMidpoint,-1,22,3892
19.4,Mine Cave 1,120,93,168,8.35,753.8,404.24,114.16,CeilingMove,R,Playing,0,10.70,10200,0,-1.0,0,2,Idle,4,PlayerCursorMidpoint,-1,25,4752
20.4,Mine Cave 1,120,89,276,8.31,763.8,414.44,113.50,JumpUp,R,Playing,0,11.28,10260,0,-1.0,0,2,Idle,4,PlayerCursorMidpoint,-1,25,6333
21.4,Mine Cave 1,120,79,197,8.34,773.9,418.76,117.16,CeilingStick,R,Playing,0,12.70,10264,0,-1.0,2,2,Idle,4,PlayerCursorMidpoint,-1,25,7589
22.4,Mine Cave 1,119,51,234,8.43,687.4,422.47,118.70,Rise,R,Playing,0,19.72,-88548,1,-1.0,0,2,Pulling,4,PlayerCursorMidpoint,-1,25,7596
23.4,Mine Cave 1,120,90,239,8.32,692.2,423.36,119.03,Fall,R,Playing,0,11.07,4892,0,-1.0,0,2,Pulling,4,PlayerCursorMidpoint,-1,25,6717
24.4,Mine Cave 1,120,91,235,8.36,699.1,426.48,124.16,CeilingMove,R,Playing,0,10.98,7048,0,-1.0,2,2,Idle,4,PlayerCursorMidpoint,-1,25,5625
25.4,Mine Cave 1,120,96,154,8.32,707.5,436.48,122.30,Fall,R,Playing,0,10.43,8668,0,-1.0,0,2,Idle,4,PlayerCursorMidpoint,-1,25,4530
26.4,Mine Cave 1,120,96,175,8.34,716.8,441.92,123.03,JumpUp,R,Playing,0,10.47,9516,0,-1.0,1,2,Idle,4,PlayerCursorMidpoint,-1,25,4542
27.4,Mine Cave 1,120,86,288,8.34,725.5,440.27,120.29,Rise,R,Playing,0,11.69,8940,0,-1.0,2,2,Pulling,4,PlayerCursorMidpoint,-1,26,5209
28.4,Mine Cave 1,120,88,222,8.32,734.2,440.90,119.73,Fall,R,Playing,0,11.36,8884,0,-1.0,0,3,Idle,4,PlayerCursorMidpoint,-1,25,4957
29.4,Mine Cave 1,120,93,244,8.34,742.8,435.88,122.56,Fall,R,Playing,0,10.70,8792,0,-1.0,0,3,Idle,4,PlayerCursorMidpoint,-1,25,4544
30.5,Mine Cave 1,120,87,210,8.32,751.7,439.47,123.37,Rise,R,Playing,0,11.55,9116,0,-1.0,2,3,Idle,4,PlayerCursorMidpoint,-1,26,4806
31.5,Mine Cave 1,120,92,164,8.34,761.3,437.96,121.64,Land,R,Playing,0,10.86,9824,0,-1.0,1,3,Idle,4,PlayerCursorMidpoint,-1,25,4534
32.5,Mine Cave 1,120,93,170,8.33,771.8,437.96,121.64,Idle,R,Playing,0,10.70,10744,0,-1.0,0,3,Idle,4,PlayerCursorMidpoint,-1,25,4540
33.5,Mine Cave 1,119,49,217,8.40,689.0,438.06,121.64,Move,R,Playing,0,20.26,-84732,1,-1.0,0,3,Idle,4,PlayerCursorMidpoint,-1,25,4532
