# Inkform performance log
# startedAt=2026-09-06T21:08:54
# branch=Test
# commit=e05fa5fb1a6033390a7bdcd5fbea3c0e7ec16873
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
2.7,Mine Cave 1,105,12,210,9.54,685.2,235.00,74.64,Land,R,Playing,2,82.45,-25400,1,-1.0,1,0,Idle,2,PlayerCursorMidpoint,-1,20,3206
3.7,Mine Cave 1,119,70,164,8.40,686.9,235.00,74.64,Idle,R,Playing,0,14.23,1748,0,-1.0,1,0,Idle,2,PlayerCursorMidpoint,-1,20,3206
4.7,Mine Cave 1,120,86,151,8.35,690.3,235.00,74.64,Idle,R,Playing,0,11.66,3500,0,-1.0,1,0,Idle,2,PlayerCursorMidpoint,-1,20,3206
5.7,Mine Cave 1,120,73,267,8.35,694.5,235.00,74.64,Idle,R,Playing,0,13.61,4284,0,-1.0,5,0,Idle,2,PlayerCursorMidpoint,-1,20,3206
6.7,Mine Cave 1,120,96,221,8.33,698.9,235.00,74.64,Idle,R,Playing,0,10.42,4484,0,-1.0,1,0,Idle,2,PlayerCursorMidpoint,-1,20,3206
7.7,Mine Cave 1,120,102,154,8.34,703.7,235.00,74.64,Idle,R,Playing,0,9.85,4908,0,-1.0,2,0,Idle,2,PlayerCursorMidpoint,-1,20,3206
8.7,Mine Cave 1,120,83,254,8.34,708.6,235.00,74.64,Idle,R,Playing,0,12.00,4996,0,-1.0,3,0,Idle,2,PlayerCursorMidpoint,-1,20,3206
9.7,Mine Cave 1,119,75,223,8.39,713.6,235.00,74.64,Idle,R,Playing,0,13.38,5188,0,-1.0,1,0,Idle,2,PlayerCursorMidpoint,-1,20,3208
10.7,Mine Cave 1,120,89,159,8.33,718.9,235.00,74.64,Idle,R,Playing,0,11.26,5348,0,-1.0,2,0,Idle,2,PlayerCursorMidpoint,-1,20,3208
11.7,Mine Cave 1,120,92,181,8.33,724.4,235.00,74.64,Idle,R,Playing,0,10.90,5616,0,-1.0,2,0,Idle,2,PlayerCursorMidpoint,-1,20,3208
12.7,Mine Cave 1,120,86,237,8.36,731.8,235.00,74.64,Idle,R,Playing,0,11.59,7676,0,-1.0,1,0,Idle,2,PlayerCursorMidpoint,-1,20,3208
13.7,Mine Cave 1,120,98,198,8.31,739.3,235.00,74.64,Idle,R,Playing,0,10.19,7644,0,-1.0,1,0,Idle,2,PlayerCursorMidpoint,-1,20,3208
14.7,Mine Cave 1,120,90,167,8.34,746.7,235.00,74.64,Idle,R,Playing,0,11.08,7536,0,-1.0,4,0,Idle,2,PlayerCursorMidpoint,-1,20,3208
15.7,Mine Cave 1,117,28,203,8.53,702.2,235.00,74.64,Idle,R,Playing,1,35.57,-45584,1,-1.0,0,0,Idle,2,PlayerCursorMidpoint,-1,20,3208
16.7,Mine Cave 1,120,97,171,8.33,702.6,235.00,74.64,Idle,R,Playing,0,10.32,416,0,-1.0,2,0,Idle,2,PlayerCursorMidpoint,-1,20,3208
17.7,Mine Cave 1,120,95,201,8.33,703.5,235.00,74.64,Idle,R,Playing,0,10.57,948,0,-1.0,3,0,Idle,2,PlayerCursorMidpoint,-1,20,3208
18.7,Mine Cave 1,120,98,159,8.34,705.7,235.00,74.64,Idle,R,Playing,0,10.22,2264,0,-1.0,1,0,Idle,2,PlayerCursorMidpoint,-1,20,3208
19.7,Mine Cave 1,120,88,253,8.33,707.8,235.00,74.64,Idle,R,Playing,0,11.42,2124,0,-1.0,2,0,Idle,2,PlayerCursorMidpoint,-1,20,3208
20.7,Mine Cave 1,120,92,191,8.32,710.3,235.00,74.64,Idle,R,Playing,0,10.88,2620,0,-1.0,2,0,Idle,2,PlayerCursorMidpoint,-1,20,3208
21.7,Mine Cave 1,120,85,227,8.35,713.1,235.00,74.64,Idle,R,Playing,0,11.72,2784,0,-1.0,2,0,Idle,2,PlayerCursorMidpoint,-1,20,3208
22.8,Mine Cave 1,120,92,168,8.32,716.4,235.00,74.64,Idle,R,Playing,0,10.91,3452,0,-1.0,1,0,Idle,2,PlayerCursorMidpoint,-1,20,3208
23.8,Mine Cave 1,120,81,179,8.36,719.9,235.00,74.64,Idle,R,Playing,0,12.28,3540,0,-1.0,3,0,Idle,2,PlayerCursorMidpoint,-1,40,6416
24.8,Mine Cave 1,120,89,213,8.33,723.7,235.00,74.64,Idle,R,Playing,0,11.27,3940,0,-1.0,1,0,Idle,2,PlayerCursorMidpoint,-1,20,3207
25.8,Mine Cave 1,120,92,188,8.31,727.8,235.00,74.64,Idle,R,Playing,0,10.88,4148,0,-1.0,2,0,Idle,2,PlayerCursorMidpoint,-1,20,3207
# summary duration_s=25.8 frames=2874 fps_avg_global=119 fps_min_session=12 hitch_total=3
