# Inkform performance log
# startedAt=2026-09-05T12:09:57
# branch=Test
# commit=effb33849975f3f47ccbfdb383754c0c1509e25f
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
1.4,Mine Cave 1,3,1,78,333.51,681.9,364.14,111.88,Fall,R,Playing,2,805.27,-30444,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,27,3157
2.4,Mine Cave 1,114,32,276,8.76,685.6,368.44,112.50,JumpUp,R,Playing,0,31.30,3852,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,24,2272
3.4,Mine Cave 1,119,62,280,8.41,693.3,373.72,111.64,Land,R,Playing,0,16.11,7820,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,2520
4.4,Mine Cave 1,120,74,287,8.36,703.0,373.72,111.64,Idle,R,Paused,0,13.57,9940,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,27,2570
5.4,Mine Cave 1,120,90,162,8.34,714.4,373.72,111.64,Idle,R,Paused,0,11.11,11740,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,27,2570
6.4,Mine Cave 1,120,85,179,8.33,726.7,373.72,111.64,Idle,R,Paused,0,11.81,12588,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,27,2570
7.4,Mine Cave 1,115,36,169,8.67,738.6,373.72,111.64,Idle,R,Paused,0,27.65,12136,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,27,2570
8.4,Mine Cave 1,108,14,373,9.28,751.5,373.72,111.64,Idle,R,Paused,2,69.79,13220,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,27,2570
9.4,Mine Cave 1,103,15,196,9.69,762.7,373.72,111.64,Idle,R,Paused,1,68.68,11488,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,27,2570
10.4,Mine Cave 1,76,10,158,13.13,689.6,373.72,111.64,Idle,R,Paused,5,96.65,-74872,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,27,2570
11.4,Mine Cave 1,114,49,177,8.77,694.6,373.72,111.64,Idle,R,Paused,0,20.23,5148,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,0,0
12.4,Mine Cave 1,94,9,204,10.65,697.0,373.72,111.64,Idle,R,Playing,1,105.69,2440,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,0,0
13.4,Mine Cave 1,120,70,205,8.37,700.7,381.90,112.02,Fall,R,Playing,0,14.21,3740,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,4057
14.4,Mine Cave 1,119,57,207,8.42,707.8,383.57,109.64,Land,R,Playing,0,17.64,7316,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,17,4064
15.4,Mine Cave 1,120,95,227,8.34,715.4,392.60,109.91,Fall,R,Playing,0,10.54,7740,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,17,3396
16.4,Mine Cave 1,116,29,188,8.65,720.2,397.01,110.38,JumpUp,L,Playing,1,34.67,4968,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,17,2351
17.4,Mine Cave 1,119,80,180,8.38,724.8,387.01,110.12,Fall,L,Playing,0,12.47,4640,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,17,4057
18.4,Mine Cave 1,120,77,205,8.35,731.0,377.30,112.87,JumpUp,L,Playing,0,13.07,6400,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,24,2501
19.4,Mine Cave 1,119,78,220,8.37,736.1,367.31,114.14,Fall,L,Playing,0,12.86,5248,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,24,2523
20.4,Mine Cave 1,120,85,204,8.34,742.8,357.32,111.64,Land,L,Playing,0,11.80,6836,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,34,6274
21.4,Mine Cave 1,119,64,198,8.38,748.7,359.23,113.05,JumpUp,R,Playing,0,15.58,6080,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,0,0
22.4,Mine Cave 1,120,82,205,8.36,753.4,369.24,111.64,Land,R,Playing,0,12.15,4724,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,48,5050
23.5,Mine Cave 1,120,75,197,8.37,758.5,374.90,113.48,WallSlideR,R,Playing,0,13.35,5232,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,24,2507
24.5,Mine Cave 1,120,84,208,8.34,766.2,375.48,113.16,CeilingStick,L,Playing,0,11.86,7936,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,27,2507
25.5,Mine Cave 1,120,84,215,8.34,773.7,365.48,111.98,Fall,L,Playing,0,11.91,7624,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,0,0
26.5,Mine Cave 1,119,65,230,8.37,778.2,369.83,112.66,Fall,R,Playing,0,15.33,4624,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,27,2526
27.5,Mine Cave 1,117,38,193,8.52,697.6,369.57,114.15,Rise,L,Playing,0,25.98,-82480,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,27,2517
28.5,Mine Cave 1,120,76,177,8.33,699.0,359.56,111.64,Land,L,Playing,0,13.21,1444,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,42,6286
29.5,Mine Cave 1,119,74,187,8.40,700.5,361.25,113.64,JumpUp,R,Playing,0,13.51,1460,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,42,6282
30.5,Mine Cave 1,120,69,181,8.32,702.5,359.90,113.54,JumpUp,L,Playing,0,14.42,2072,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,21,3146
31.5,Mine Cave 1,118,77,175,8.44,705.3,359.63,111.64,Land,R,Playing,0,12.95,2836,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,0,0
32.5,Mine Cave 1,120,80,210,8.35,710.2,369.63,112.12,Fall,R,Playing,0,12.48,5080,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,27,2525
33.5,Mine Cave 1,120,95,203,8.32,716.9,379.84,112.55,Fall,R,Playing,0,10.57,6828,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,2497
34.5,Mine Cave 1,120,84,196,8.34,723.4,389.84,111.64,JumpUp,R,Playing,0,11.86,6700,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,17,3393
35.5,Mine Cave 1,120,88,192,8.32,730.3,399.63,110.78,Rise,R,Playing,0,11.37,6992,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,0,0
36.5,Mine Cave 1,119,80,216,8.41,736.5,364.14,112.76,Fall,R,Playing,0,12.45,6352,0,-1.0,3,1,Idle,4,PlayerCursorMidpoint,-1,48,6310
37.5,Mine Cave 1,117,52,193,8.55,740.5,364.14,111.78,Fall,R,Paused,0,19.23,4104,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,52,6432
# summary duration_s=37.5 frames=4204 fps_avg_global=113 fps_min_session=1 hitch_total=12
