# Inkform performance log
# startedAt=2026-09-05T21:20:54
# branch=Test
# commit=fc1e9772a5a95f8b6e54c75a228bc3acd7322615
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
1.3,Mine Cave 1,22,1,138,45.71,679.3,364.14,111.68,Land,R,Playing,2,796.77,-95852,1,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,26,6768
2.3,Mine Cave 1,96,12,424,10.39,680.1,364.14,111.64,Idle,R,Playing,3,85.71,804,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,26,6765
3.3,Mine Cave 1,120,104,138,8.33,689.6,370.45,112.87,Fall,R,Playing,0,9.63,9788,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,26,6133
4.3,Mine Cave 1,120,81,137,8.36,702.1,372.40,111.64,Land,R,Playing,0,12.35,12724,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,28,6145
5.3,Mine Cave 1,119,62,129,8.40,715.7,373.40,111.64,Move,L,Playing,0,16.18,13972,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,26,6115
6.3,Mine Cave 1,120,109,128,8.34,730.0,370.84,111.64,Idle,L,Playing,0,9.15,14612,0,-1.0,1,0,Flying,4,PlayerCursorMidpoint,-1,28,6152
7.3,Mine Cave 1,120,100,146,8.33,746.9,367.28,114.25,Fall,L,Playing,0,10.03,17368,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,26,6120
8.3,Mine Cave 1,120,74,363,8.33,679.8,368.03,114.22,Rise,R,Playing,0,13.49,-68724,1,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,26,6121
9.3,Mine Cave 1,120,114,125,8.33,690.5,378.04,112.70,JumpUp,R,Playing,0,8.74,10952,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,26,6104
