# Inkform performance log
# startedAt=2026-09-06T16:05:17
# branch=Test
# commit=5ad376af559f98c28de199a6c453baebe269dd4c
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
1.3,Mine Cave 1,8,1,304,125.82,684.4,362.71,81.76,Fall,R,Playing,2,867.69,-30756,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,36,5020
2.3,Mine Cave 1,112,31,211,8.93,687.6,364.15,80.70,Land,R,Playing,0,31.95,3248,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,18,2508
3.3,Mine Cave 1,112,29,257,8.93,693.4,364.08,81.20,Fall,L,Playing,1,34.45,5976,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,19,2516
4.3,Mine Cave 1,115,18,232,8.71,703.4,363.08,81.70,Fall,L,Playing,1,55.47,10228,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,18,2506
5.4,Mine Cave 1,119,71,258,8.39,708.9,363.08,80.70,Land,L,Playing,0,14.17,5580,0,-1.0,4,0,Idle,4,PlayerCursorMidpoint,-1,18,2502
6.4,Mine Cave 1,120,88,202,8.33,714.4,364.82,82.27,Rise,R,Playing,0,11.31,5684,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,19,2517
7.4,Mine Cave 1,119,70,237,8.37,720.3,364.82,80.70,Land,R,Playing,0,14.36,6016,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,20,2535
8.4,Mine Cave 1,120,93,162,8.35,726.0,364.10,80.70,Land,L,Playing,0,10.77,5872,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,20,2531
9.4,Mine Cave 1,120,93,217,8.32,732.4,363.82,83.05,Fall,L,Playing,0,10.76,6588,0,-1.0,1,0,Flying,4,PlayerCursorMidpoint,-1,18,2514
10.4,Mine Cave 1,120,93,245,8.35,738.9,363.82,80.70,Land,L,Playing,0,10.73,6644,0,-1.0,1,0,Miss,4,PlayerCursorMidpoint,-1,18,2515
11.4,Mine Cave 1,120,86,246,8.33,745.4,363.82,81.57,Rise,L,Playing,0,11.62,6616,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,18,2504
12.4,Mine Cave 1,119,50,209,8.39,691.4,363.85,89.10,CeilingStick,L,Playing,0,20.02,-55272,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,2554
13.4,Mine Cave 1,120,83,246,8.34,692.3,363.85,89.10,CeilingStick,L,Playing,0,12.01,852,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,23,2558
14.4,Mine Cave 1,120,85,211,8.33,693.9,363.85,89.10,CeilingStick,L,Playing,0,11.76,1688,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,23,2561
15.4,Mine Cave 1,120,91,173,8.34,696.6,359.56,85.32,WallSlideL,L,Playing,0,11.01,2720,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,24,2819
16.4,Mine Cave 1,120,95,171,8.34,699.8,361.07,80.71,Land,L,Playing,0,10.53,3292,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,18,2515
17.4,Mine Cave 1,120,93,219,8.33,703.5,363.89,80.71,Idle,R,Playing,0,10.70,3852,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,18,2524
18.4,Mine Cave 1,120,88,246,8.33,708.1,362.75,89.10,CeilingStick,L,Playing,0,11.37,4648,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,2556
19.4,Mine Cave 1,120,95,192,8.33,712.9,363.47,83.15,Fall,R,Playing,0,10.49,4956,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,3509
20.4,Mine Cave 1,120,89,197,8.33,718.2,363.47,80.70,Land,R,Playing,0,11.21,5408,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,18,2507
21.4,Mine Cave 1,120,87,229,8.34,723.4,363.80,80.70,Idle,R,Playing,0,11.56,5368,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,18,2511
22.4,Mine Cave 1,120,91,178,8.34,730.7,363.80,80.70,Land,R,Playing,0,10.99,7412,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,18,2509
23.4,Mine Cave 1,120,81,235,8.31,739.4,363.80,82.24,Fall,R,Playing,0,12.35,8976,0,-1.0,0,0,Pulling,4,PlayerCursorMidpoint,-1,18,2513
24.4,Mine Cave 1,120,84,276,8.34,748.1,363.81,89.10,CeilingIdle,R,Playing,0,11.89,8896,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,2556
25.4,Mine Cave 1,120,86,239,8.34,756.6,363.81,80.70,Land,L,Playing,0,11.67,8684,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,18,2516
26.4,Mine Cave 1,120,96,176,8.32,765.0,363.81,82.11,Rise,L,Playing,0,10.46,8616,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,18,2518
27.4,Mine Cave 1,119,43,225,8.42,707.9,362.36,89.10,CeilingIdle,L,Playing,0,23.00,-58452,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,2557
28.4,Mine Cave 1,120,87,255,8.34,709.2,359.67,83.64,Fall,R,Playing,0,11.51,1276,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,23,3510
