# Inkform performance log
# startedAt=2026-09-04T19:57:29
# branch=Test
# commit=3dbd2c71432dd3d0cff6921fd86d58a18e1ca5b2
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
1.3,Mine Cave 1,13,1,318,77.82,683.4,364.14,112.31,Fall,R,Playing,2,866.03,-34360,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,1377
2.3,Mine Cave 1,120,82,257,8.31,684.4,364.14,111.64,Land,R,Playing,0,12.20,1044,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,687
3.3,Mine Cave 1,114,29,207,8.75,688.6,364.14,111.64,Idle,R,Playing,1,34.52,4304,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,688
4.3,Mine Cave 1,120,99,144,8.34,693.9,364.14,111.64,Idle,R,Playing,0,10.12,5408,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,688
5.3,Mine Cave 1,120,85,235,8.35,699.2,364.14,111.64,Idle,R,Playing,0,11.73,5448,0,-1.0,0,0,Pulling,4,PlayerCursorMidpoint,-1,13,1380
6.3,Mine Cave 1,120,89,262,8.32,705.0,364.04,111.64,Idle,R,Paused,0,11.18,5880,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,24,2864
7.3,Mine Cave 1,120,73,285,8.34,711.2,364.04,111.64,Idle,R,Paused,0,13.69,6324,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,12,1432
8.3,Mine Cave 1,108,15,567,9.24,717.2,364.04,111.64,Idle,R,Paused,2,68.06,6168,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,12,1432
9.3,Mine Cave 1,120,105,139,8.33,730.5,364.01,111.64,Idle,L,Playing,0,9.49,13600,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,10,1375
10.3,Mine Cave 1,120,81,140,8.36,746.0,356.25,111.64,Land,L,Playing,0,12.32,15928,0,-1.0,4,0,Idle,4,PlayerCursorMidpoint,-1,10,1365
11.4,Mine Cave 1,119,57,379,8.37,689.5,359.05,111.64,Land,R,Playing,0,17.49,-57848,1,-1.0,2,0,Miss,4,PlayerCursorMidpoint,-1,10,1385
12.4,Mine Cave 1,120,115,128,8.33,696.6,359.05,114.16,CeilingIdle,R,Playing,0,8.68,7244,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,10,1373
13.4,Mine Cave 1,120,114,128,8.34,708.6,358.54,111.64,Land,L,Playing,0,8.76,12308,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,10,1373
14.4,Mine Cave 1,120,113,126,8.33,723.8,358.62,114.06,CeilingIdle,L,Playing,0,8.85,15500,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,10,1370
15.4,Mine Cave 1,120,108,135,8.33,738.3,361.99,115.16,Rise,R,Playing,0,9.24,14848,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,10,1380
16.4,Mine Cave 1,120,111,125,8.34,754.9,361.99,111.64,Land,R,Playing,0,9.00,17068,0,-1.0,1,0,Flying,4,PlayerCursorMidpoint,-1,10,1377
17.4,Mine Cave 1,120,57,420,8.35,688.1,361.82,115.15,CeilingIdle,R,Playing,0,17.42,-68432,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,10,1377
18.4,Mine Cave 1,120,114,128,8.33,693.2,361.88,115.13,CeilingIdle,R,Playing,0,8.75,5264,0,-1.0,0,0,Pulling,4,PlayerCursorMidpoint,-1,10,1381
19.4,Mine Cave 1,120,107,132,8.33,702.7,361.98,115.13,CeilingIdle,R,Playing,0,9.33,9692,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,10,1377
20.4,Mine Cave 1,120,112,128,8.33,717.5,362.12,114.75,Fall,R,Playing,0,8.94,15120,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,10,1373
