# Inkform performance log
# startedAt=2026-09-06T16:33:17
# branch=Test
# commit=5ad376af559f98c28de199a6c453baebe269dd4c
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
1.2,Mine Cave 1,3,1,101,336.00,681.1,362.71,82.07,Fall,R,Playing,2,941.10,-38128,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,18,2671
2.2,Mine Cave 1,120,84,314,8.34,681.8,364.19,81.95,Rise,R,Playing,0,11.88,724,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,19,2678
3.2,Mine Cave 1,113,27,205,8.84,684.0,364.16,80.71,Land,R,Playing,1,36.74,2244,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,18,2664
4.2,Mine Cave 1,120,94,179,8.32,687.7,364.16,80.71,Idle,R,Playing,0,10.66,3876,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,18,2668
5.2,Mine Cave 1,120,89,270,8.34,692.3,363.78,86.10,CeilingIdle,R,Playing,0,11.22,4616,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,23,3669
6.3,Mine Cave 1,119,71,349,8.37,697.0,363.78,80.70,Land,R,Playing,0,14.16,4860,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,18,2670
7.3,Mine Cave 1,119,62,182,8.41,702.0,363.78,80.70,Idle,R,Playing,0,16.21,5148,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,18,2700
8.3,Mine Cave 1,120,89,253,8.32,707.6,363.71,86.10,CeilingIdle,R,Playing,0,11.22,5700,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,23,3675
9.3,Mine Cave 1,120,97,148,8.34,713.4,369.44,81.37,JumpUp,R,Playing,0,10.32,5932,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,18,1638
10.3,Mine Cave 1,120,96,148,8.34,719.3,375.80,80.70,Land,R,Playing,0,10.38,6056,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,18,1598
11.3,Mine Cave 1,120,106,149,8.32,727.5,379.43,80.47,Fall,R,Playing,0,9.40,8356,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,18,1598
12.3,Mine Cave 1,120,87,166,8.34,735.8,386.41,77.70,Fall,R,Playing,0,11.53,8508,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,18,2041
13.3,Mine Cave 1,120,86,163,8.33,743.9,365.23,80.71,Land,R,Playing,0,11.67,8376,0,-1.0,0,1,Idle,4,PlayerCursorMidpoint,-1,18,2662
14.3,Mine Cave 1,119,49,195,8.41,700.6,363.84,84.60,Rise,L,Playing,0,20.55,-44416,1,-1.0,1,1,Pulling,4,PlayerCursorMidpoint,-1,18,2671
15.3,Mine Cave 1,120,76,262,8.34,701.0,364.79,85.26,Fall,R,Playing,0,13.15,444,0,-1.0,1,2,Idle,4,PlayerCursorMidpoint,-1,23,3683
16.3,Mine Cave 1,120,80,307,8.33,702.0,365.71,80.70,Land,R,Playing,0,12.55,1048,0,-1.0,1,2,Idle,4,PlayerCursorMidpoint,-1,18,2686
17.3,Mine Cave 1,120,77,309,8.33,704.5,375.70,80.71,Land,R,Playing,0,13.02,2556,0,-1.0,0,2,Idle,4,PlayerCursorMidpoint,-1,18,1598
18.3,Mine Cave 1,120,77,284,8.34,707.2,389.84,79.70,Land,R,Playing,0,13.01,2768,0,-1.0,1,2,Idle,4,PlayerCursorMidpoint,-1,18,2030
19.3,Mine Cave 1,120,99,180,8.33,710.8,389.30,79.70,Land,L,Playing,0,10.07,3620,0,-1.0,0,2,Idle,4,PlayerCursorMidpoint,-1,18,2028
20.3,Mine Cave 1,120,95,167,8.33,714.7,389.31,79.70,Idle,L,Playing,0,10.52,3984,0,-1.0,0,2,Idle,4,PlayerCursorMidpoint,-1,18,2030
21.3,Mine Cave 1,120,88,203,8.34,718.9,383.85,80.29,JumpUp,L,Playing,0,11.37,4296,0,-1.0,0,2,Idle,4,PlayerCursorMidpoint,-1,18,2029
22.3,Mine Cave 1,120,97,148,8.33,723.5,374.07,80.71,Land,L,Playing,0,10.36,4756,0,-1.0,0,2,Idle,4,PlayerCursorMidpoint,-1,18,1596
23.3,Mine Cave 1,120,87,224,8.34,728.1,374.64,80.71,Idle,R,Playing,0,11.45,4692,0,-1.0,0,2,Idle,4,PlayerCursorMidpoint,-1,18,1598
24.3,Mine Cave 1,120,87,238,8.33,732.6,377.23,80.71,Idle,R,Playing,0,11.44,4596,0,-1.0,0,2,Idle,4,PlayerCursorMidpoint,-1,18,1597
25.3,Mine Cave 1,120,90,178,8.33,737.2,381.34,77.70,Fall,R,Playing,0,11.14,4792,0,-1.0,0,3,Idle,4,PlayerCursorMidpoint,-1,18,897
26.3,Mine Cave 1,120,69,247,8.34,743.1,362.71,80.70,Land,R,Playing,0,14.53,5964,0,-1.0,0,3,Idle,4,PlayerCursorMidpoint,-1,18,2662
27.3,Mine Cave 1,120,72,327,8.33,751.0,364.37,80.70,Move,R,Playing,0,13.96,8144,0,-1.0,1,3,Idle,4,PlayerCursorMidpoint,-1,18,2663
28.4,Mine Cave 1,120,79,332,8.32,758.7,374.57,80.70,Land,R,Playing,0,12.59,7820,0,-1.0,1,3,Idle,4,PlayerCursorMidpoint,-1,18,1596
29.4,Mine Cave 1,120,98,158,8.34,766.5,381.97,77.70,Fall,R,Playing,0,10.23,8076,0,-1.0,0,4,Idle,4,PlayerCursorMidpoint,-1,18,897
30.4,Mine Cave 1,119,36,258,8.44,712.3,362.71,80.70,Land,R,Playing,0,27.82,-55556,1,-1.0,3,4,Idle,4,PlayerCursorMidpoint,-1,18,2661
