# Inkform performance log
# startedAt=2026-09-06T20:34:00
# branch=Test
# commit=65d88af9455b867c5a2bcf5aa68735198e836ac0
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
2.4,Mine Cave 1,101,11,221,9.87,684.9,235.19,74.66,Land,R,Playing,1,94.52,-41120,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,21,3210
3.4,Mine Cave 1,118,56,259,8.44,686.3,237.70,74.64,Land,R,Playing,0,17.81,1392,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,22,3236
4.4,Mine Cave 1,120,86,286,8.34,689.6,234.35,76.21,JumpUp,L,Playing,0,11.67,3372,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,21,3209
5.5,Mine Cave 1,119,68,188,8.40,693.9,235.63,74.65,Land,R,Playing,0,14.71,4452,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,21,3208
6.5,Mine Cave 1,120,78,288,8.32,698.4,243.23,75.10,JumpUp,R,Playing,0,12.89,4580,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,20,2708
7.5,Mine Cave 1,120,79,312,8.35,702.8,253.23,77.87,JumpUp,R,Playing,0,12.72,4536,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,20,3380
8.5,Mine Cave 1,120,78,314,8.32,707.6,262.90,77.85,WallSlideR,R,Playing,0,12.89,4916,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,20,4968
9.5,Mine Cave 1,120,91,189,8.33,712.5,269.57,81.73,JumpUp,R,Playing,0,10.97,4984,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,5380
10.5,Mine Cave 1,120,87,194,8.34,717.3,274.16,84.64,Land,R,Playing,0,11.50,4884,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,20,3957
11.5,Mine Cave 1,120,94,167,8.33,722.2,268.57,88.89,JumpUp,L,Playing,0,10.58,5108,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,20,4120
12.5,Mine Cave 1,120,90,175,8.33,727.4,272.54,93.75,JumpUp,R,Playing,0,11.10,5304,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,3278
13.5,Mine Cave 1,120,93,187,8.34,734.1,278.55,97.09,JumpUp,R,Playing,0,10.76,6856,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,23,3294
14.5,Mine Cave 1,120,88,163,8.35,740.9,286.11,97.95,Fall,R,Playing,0,11.37,6980,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,23,4554
15.5,Mine Cave 1,120,86,181,8.34,747.9,296.03,99.10,CeilingMove,R,Playing,0,11.61,7160,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,4460
16.5,Mine Cave 1,119,57,196,8.41,702.8,306.03,97.03,Fall,R,Playing,0,17.67,-46200,1,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,23,3115
17.5,Mine Cave 1,120,85,247,8.32,703.3,311.39,101.33,JumpUp,R,Playing,0,11.71,524,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,23,3197
18.5,Mine Cave 1,120,77,290,8.33,704.6,312.68,104.21,JumpUp,L,Playing,0,13.06,1268,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,3195
19.5,Mine Cave 1,120,74,362,8.35,707.0,308.50,108.95,WallSlideL,L,Playing,0,13.50,2520,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,4040
20.5,Mine Cave 1,120,79,343,8.32,709.9,315.81,113.74,JumpUp,R,Playing,0,12.62,2936,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,23,4965
21.5,Mine Cave 1,120,88,191,8.34,713.2,321.14,113.49,Fall,R,Playing,0,11.39,3404,0,-1.0,0,0,Flying,4,PlayerCursorMidpoint,-1,23,6413
22.6,Mine Cave 1,120,84,187,8.33,716.6,321.60,116.63,Fall,R,Playing,0,11.89,3464,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,6407
23.6,Mine Cave 1,119,59,166,8.41,720.4,328.97,111.64,Land,R,Playing,0,17.07,3852,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,24,5605
24.6,Mine Cave 1,120,90,165,8.33,724.1,338.37,111.64,Fall,R,Playing,0,11.08,3868,0,-1.0,1,0,Pulling,4,PlayerCursorMidpoint,-1,23,3088
25.6,Mine Cave 1,120,93,171,8.33,728.0,348.57,113.97,JumpUp,R,Playing,0,10.75,3984,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,27,3049
26.6,Mine Cave 1,120,88,180,8.34,731.9,364.03,113.87,JumpUp,R,Playing,0,11.33,4000,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,7010
27.6,Mine Cave 1,120,90,252,8.34,735.8,374.03,114.39,Fall,R,Playing,0,11.09,3960,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,5556
28.6,Mine Cave 1,120,86,258,8.34,739.7,367.96,114.39,Fall,L,Playing,0,11.61,4040,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,5564
29.6,Mine Cave 1,120,77,266,8.30,744.7,357.78,111.64,Land,L,Playing,0,13.00,5072,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,27,5806
