# Inkform performance log
# startedAt=2026-09-06T13:15:34
# branch=Test
# commit=152fa0208559f3481134050ad7a52ca7e9e32299
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
1.2,Mine Cave 1,47,2,324,21.38,664.3,364.14,111.64,Land,R,Playing,2,546.06,-34336,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,26,6095
2.2,Mine Cave 1,119,74,147,8.39,672.3,365.57,111.64,Move,R,Playing,0,13.43,8208,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,26,6095
3.2,Mine Cave 1,120,103,141,8.33,685.2,375.57,111.64,Land,R,Playing,0,9.70,13180,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,26,5445
4.2,Mine Cave 1,120,113,125,8.33,699.7,385.57,112.05,JumpUp,R,Playing,0,8.84,14864,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,22,6630
5.2,Mine Cave 1,120,82,138,8.36,714.1,387.24,109.64,Land,R,Playing,0,12.16,14756,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,22,6630
6.3,Mine Cave 1,120,94,191,8.33,733.4,387.24,109.64,Land,R,Paused,0,10.67,19800,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,24,6686
7.3,Mine Cave 1,119,60,235,8.38,662.6,389.17,109.64,Move,R,Playing,0,16.66,-72552,1,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,22,4955
8.3,Mine Cave 1,120,114,127,8.33,667.9,397.89,110.08,WallSlideR,R,Playing,0,8.81,5444,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,22,4463
9.3,Mine Cave 1,120,114,126,8.33,679.2,389.44,109.64,Land,L,Playing,0,8.75,11572,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,22,5512
