# Inkform performance log
# startedAt=2026-09-05T10:15:48
# branch=Test
# commit=031bc3610848889dbdf07332c4d8cfedb02ca444
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
1.3,PlayerTest,9,1,281,111.34,671.8,-1.90,-0.26,Fall,R,Playing,2,828.11,-35140,1,-1.0,0,0,Idle,1,PlayerCursorMidpoint,-1,31,1822
2.3,PlayerTest,115,38,341,8.71,675.8,1.83,-0.31,Fall,R,Playing,0,26.03,4164,0,-1.0,1,0,Idle,1,PlayerCursorMidpoint,-1,35,1843
3.3,PlayerTest,114,34,203,8.78,682.6,0.03,-0.69,Land,L,Playing,0,29.03,6868,0,-1.0,1,0,Idle,1,PlayerCursorMidpoint,-1,70,3716
4.3,PlayerTest,117,48,208,8.57,688.1,0.15,-0.52,Move,R,Playing,0,21.04,5696,0,-1.0,0,0,Idle,1,PlayerCursorMidpoint,-1,31,1820
5.3,PlayerTest,118,37,210,8.51,695.9,-0.14,-0.70,Land,L,Playing,0,26.69,8004,0,-1.0,1,0,Idle,1,PlayerCursorMidpoint,-1,35,1845
6.3,PlayerTest,116,36,225,8.62,703.6,-1.79,0.41,Fall,L,Playing,0,27.66,7808,0,-1.0,1,0,Idle,1,PlayerCursorMidpoint,-1,33,1821
7.4,PlayerTest,118,40,213,8.48,710.1,0.49,-0.70,Land,R,Playing,0,24.85,6712,0,-1.0,2,0,Idle,1,PlayerCursorMidpoint,-1,66,3676
8.4,PlayerTest,120,82,228,8.30,717.2,0.89,-0.70,Land,R,Playing,0,12.19,7244,0,-1.0,2,0,Idle,1,PlayerCursorMidpoint,-1,0,0
9.4,PlayerTest,120,78,213,8.35,724.8,1.02,-0.43,Rise,R,Playing,0,12.81,7780,0,-1.0,0,0,Idle,1,PlayerCursorMidpoint,-1,31,1820
10.4,PlayerTest,120,84,248,8.34,733.4,-0.17,-0.24,JumpUp,L,Playing,0,11.93,8860,0,-1.0,1,0,Idle,1,PlayerCursorMidpoint,-1,33,1838
11.4,PlayerTest,120,97,154,8.33,746.0,-2.46,-0.75,Land,L,Playing,0,10.28,12840,0,-1.0,1,0,Idle,1,PlayerCursorMidpoint,-1,31,1821
12.4,PlayerTest,117,40,227,8.52,677.3,-5.58,-0.76,Fall,L,Playing,0,25.00,-70272,1,-1.0,0,1,Idle,1,PlayerCursorMidpoint,-1,30,1821
