# Inkform performance log
# startedAt=2026-09-06T19:42:07
# branch=Test
# commit=7077bfd5fb303f11323091bddb8e251fe7842bae
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
1.3,Mine Cave 1,2,1,22,513.94,698.1,235.00,76.41,Fall,R,Playing,2,982.11,-49592,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,19,2184
2.3,Mine Cave 1,118,54,196,8.50,698.7,236.51,74.64,Land,R,Playing,0,18.66,556,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,12,1107
3.3,Mine Cave 1,116,45,185,8.62,700.7,236.92,74.64,Idle,R,Playing,0,22.07,2112,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,13,1131
4.3,Mine Cave 1,120,97,198,8.33,704.4,243.47,74.64,Move,R,Playing,0,10.29,3816,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,13,639
5.3,Mine Cave 1,120,74,371,8.34,708.5,250.10,75.82,Fall,R,Playing,0,13.48,4188,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,11,601
6.3,Mine Cave 1,119,67,166,8.39,712.7,260.10,79.76,Rise,R,Playing,0,14.90,4220,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,11,3426
7.3,Mine Cave 1,120,89,196,8.34,717.2,269.86,82.58,Rise,R,Playing,0,11.29,4608,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,11,3426
8.3,Mine Cave 1,120,82,292,8.31,721.6,274.12,84.93,Fall,R,Playing,0,12.21,4508,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,11,2023
9.3,Mine Cave 1,120,79,330,8.34,726.4,268.79,87.34,JumpUp,L,Playing,0,12.69,4952,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,11,3426
10.3,Mine Cave 1,120,97,158,8.33,731.3,268.57,91.93,JumpUp,L,Playing,0,10.36,5024,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,11,2182
11.3,Mine Cave 1,120,91,183,8.34,736.2,274.12,97.18,Rise,R,Playing,0,10.94,5052,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,11,1346
12.4,Mine Cave 1,120,84,170,8.33,741.3,284.31,99.14,CeilingMove,R,Playing,0,11.96,5172,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,14,1363
13.4,Mine Cave 1,120,94,171,8.33,747.5,289.60,99.16,CeilingStick,R,Playing,0,10.68,6316,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,14,2552
14.4,Mine Cave 1,120,86,168,8.34,754.8,299.62,97.48,JumpUp,R,Playing,0,11.64,7544,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,14,2557
15.4,Mine Cave 1,120,90,218,8.33,762.1,309.62,97.69,Land,R,Playing,0,11.06,7492,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,19,1664
16.4,Mine Cave 1,119,46,212,8.41,716.5,312.72,103.01,Fall,R,Playing,0,21.64,-46736,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,19,1660
17.4,Mine Cave 1,120,95,162,8.35,717.2,312.02,104.55,Fall,L,Playing,0,10.52,684,0,-1.0,1,0,Flying,4,PlayerCursorMidpoint,-1,19,1668
18.4,Mine Cave 1,120,99,161,8.32,718.5,312.96,102.96,Fall,R,Playing,0,10.10,1364,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,19,1660
19.4,Mine Cave 1,120,93,178,8.34,721.0,311.68,103.45,Fall,L,Playing,0,10.76,2572,0,-1.0,0,0,Flying,4,PlayerCursorMidpoint,-1,19,1667
20.4,Mine Cave 1,120,88,187,8.34,723.6,312.56,103.21,Fall,R,Playing,0,11.38,2624,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,19,1660
21.4,Mine Cave 1,120,75,255,8.34,726.5,311.76,103.13,Rise,R,Playing,0,13.31,3004,0,-1.0,0,0,Pulling,4,PlayerCursorMidpoint,-1,19,1675
22.4,Mine Cave 1,120,77,334,8.31,729.8,308.50,109.89,WallSlideL,L,Playing,0,12.98,3388,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,19,2896
23.4,Mine Cave 1,120,74,380,8.34,733.1,313.93,102.64,Land,R,Playing,0,13.59,3396,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,19,1664
24.4,Mine Cave 1,120,81,226,8.34,736.8,312.48,102.64,Idle,L,Playing,0,12.38,3772,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,19,1662
25.4,Mine Cave 1,120,84,191,8.32,740.8,309.50,107.05,Rise,L,Playing,0,11.94,4068,0,-1.0,0,0,Pulling,4,PlayerCursorMidpoint,-1,19,1667
26.4,Mine Cave 1,120,88,183,8.34,744.8,308.50,108.64,Land,L,Playing,0,11.37,4084,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,19,2346
27.4,Mine Cave 1,120,89,156,8.33,748.9,313.84,102.64,Land,R,Playing,0,11.26,4272,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,19,1662
28.4,Mine Cave 1,120,96,170,8.34,753.0,312.22,103.36,JumpUp,R,Playing,0,10.44,4148,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,19,1663
29.4,Mine Cave 1,120,89,189,8.34,757.3,312.31,104.97,Rise,R,Playing,0,11.22,4448,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,19,1663
30.4,Mine Cave 1,120,89,203,8.34,764.7,309.50,109.70,Rise,R,Playing,0,11.23,7496,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,19,2347
31.4,Mine Cave 1,120,81,347,8.31,771.6,311.28,111.22,Rise,R,Playing,0,12.40,7140,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,19,2897
32.4,Mine Cave 1,120,77,286,8.34,778.4,317.92,114.07,JumpUp,R,Playing,0,12.99,6928,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,19,2903
33.4,Mine Cave 1,117,27,335,8.58,728.4,321.40,112.83,Fall,R,Playing,1,37.21,-51176,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,19,4335
34.4,Mine Cave 1,120,85,205,8.33,728.9,322.01,111.64,Land,R,Playing,0,11.72,520,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,19,4339
35.4,Mine Cave 1,120,86,198,8.35,730.0,321.74,117.16,CeilingStick,R,Playing,0,11.65,1136,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,19,4334
