# Inkform performance log
# startedAt=2026-09-06T18:58:44
# branch=Test
# commit=8ef4a241c080bb24d43cfa3619bdf38092f0f684
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
1.3,Mine Cave 1,2,1,14,527.62,690.4,235.00,76.35,Fall,R,Playing,2,983.42,-62908,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,47,11368
2.3,Mine Cave 1,110,30,270,9.09,690.6,235.00,74.70,Land,R,Playing,1,33.80,264,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,4501
3.3,Mine Cave 1,113,28,318,8.81,691.5,240.79,77.51,Rise,R,Playing,1,35.90,872,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,4502
4.4,Mine Cave 1,120,98,155,8.33,693.8,250.79,75.70,Land,R,Playing,0,10.23,2428,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,20,4489
5.4,Mine Cave 1,120,88,150,8.35,697.0,260.68,77.11,JumpUp,R,Playing,0,11.34,3192,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,20,3262
6.4,Mine Cave 1,120,96,151,8.36,700.5,267.93,78.12,Fall,R,Playing,0,10.43,3600,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,20,3815
7.4,Mine Cave 1,120,88,192,8.34,704.1,272.84,81.49,JumpUp,R,Playing,0,11.41,3692,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,20,4016
8.4,Mine Cave 1,120,86,238,8.32,707.7,266.62,81.18,Fall,L,Playing,0,11.62,3736,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,20,3818
9.4,Mine Cave 1,120,90,183,8.34,711.4,265.74,79.37,JumpUp,L,Playing,0,11.14,3796,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,3259
10.4,Mine Cave 1,120,81,218,8.33,715.3,255.87,77.93,JumpUp,L,Playing,0,12.29,3976,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,20,4379
11.4,Mine Cave 1,120,93,177,8.32,719.7,245.87,75.71,Land,L,Playing,0,10.70,4488,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,20,4498
12.4,Mine Cave 1,119,76,207,8.39,724.1,237.26,74.71,Land,L,Playing,0,13.16,4540,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,22,4524
13.4,Mine Cave 1,120,91,183,8.32,728.6,243.68,77.13,JumpUp,R,Playing,0,11.00,4548,0,-1.0,1,0,Flying,4,PlayerCursorMidpoint,-1,22,4533
14.4,Mine Cave 1,120,84,198,8.35,733.1,250.84,76.38,JumpUp,R,Playing,0,11.85,4608,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,20,4490
15.4,Mine Cave 1,120,94,157,8.31,738.0,261.01,80.18,Fall,R,Playing,0,10.65,5076,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,3817
16.4,Mine Cave 1,120,94,195,8.34,744.3,262.84,79.12,WallSlideR,R,Playing,0,10.66,6400,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,40,7640
17.4,Mine Cave 1,120,91,172,8.33,750.6,268.07,81.62,JumpUp,R,Playing,0,10.99,6436,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,20,3820
18.4,Mine Cave 1,119,44,244,8.43,706.9,272.26,84.27,JumpUp,R,Playing,0,22.62,-44696,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,4020
19.4,Mine Cave 1,120,91,170,8.34,707.2,268.67,87.52,Rise,L,Playing,0,11.03,324,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,20,3290
20.4,Mine Cave 1,120,84,193,8.32,708.1,268.78,92.73,JumpUp,L,Playing,0,11.96,832,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,20,2458
21.4,Mine Cave 1,120,94,216,8.35,709.5,275.46,97.22,Fall,R,Playing,0,10.63,1456,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,2507
22.5,Mine Cave 1,120,94,150,8.33,711.6,285.66,99.10,CeilingStick,R,Playing,0,10.66,2224,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,20,3166
23.5,Mine Cave 1,120,91,196,8.34,713.8,294.84,95.55,JumpUp,R,Playing,0,10.97,2188,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,20,4552
24.5,Mine Cave 1,120,92,185,8.32,716.5,303.45,97.80,Fall,R,Playing,0,10.89,2748,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,3231
25.5,Mine Cave 1,120,95,162,8.34,719.3,311.83,100.46,WallSlideR,R,Playing,0,10.54,2916,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,20,3230
26.5,Mine Cave 1,120,78,285,8.34,722.2,319.60,103.94,Fall,R,Playing,0,12.87,2988,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,20,4031
27.5,Mine Cave 1,120,91,181,8.33,725.3,313.26,105.13,Rise,L,Playing,0,10.99,3108,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,20,3230
28.5,Mine Cave 1,120,87,183,8.32,728.8,311.75,104.42,Rise,L,Playing,0,11.49,3652,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,20,3230
29.5,Mine Cave 1,120,86,269,8.34,732.4,308.56,110.69,Rise,L,Playing,0,11.62,3644,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,40,6732
30.5,Mine Cave 1,120,88,199,8.34,736.1,315.79,111.71,Land,R,Playing,0,11.43,3788,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,20,3365
31.5,Mine Cave 1,120,91,173,8.33,739.7,325.80,111.71,Land,R,Playing,0,11.00,3684,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,23,3478
32.5,Mine Cave 1,120,95,174,8.32,743.2,335.95,112.76,JumpUp,R,Playing,0,10.55,3612,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,23,2686
33.5,Mine Cave 1,120,88,182,8.34,747.6,345.95,113.45,Fall,R,Playing,0,11.37,4452,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,2639
34.5,Mine Cave 1,120,89,288,8.34,753.8,355.95,112.09,JumpUp,R,Playing,0,11.24,6416,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,23,4606
35.5,Mine Cave 1,120,92,166,8.32,760.4,365.95,113.05,JumpUp,R,Playing,0,10.93,6684,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,23,4524
36.5,Mine Cave 1,120,91,185,8.34,766.7,374.32,111.64,Land,L,Playing,0,10.99,6544,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,23,4507
37.5,Mine Cave 1,120,82,228,8.34,772.5,371.16,111.65,Move,L,Playing,0,12.19,5868,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,24,4519
38.5,Mine Cave 1,119,44,225,8.41,718.6,374.90,114.07,JumpUp,R,Playing,0,22.88,-55136,1,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,23,4514
39.5,Mine Cave 1,120,89,184,8.34,719.1,371.36,111.87,Land,L,Playing,0,11.26,528,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,27,4516
40.5,Mine Cave 1,120,86,226,8.34,720.0,364.51,111.66,Land,R,Playing,0,11.65,916,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,23,4625
41.5,Mine Cave 1,120,94,178,8.32,722.1,374.50,111.68,Land,R,Playing,0,10.68,2112,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,23,4511
42.5,Mine Cave 1,120,91,184,8.34,724.3,381.14,110.64,Land,L,Playing,0,11.05,2268,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,23,6066
43.5,Mine Cave 1,120,75,243,8.33,726.8,371.14,113.49,JumpUp,L,Playing,0,13.30,2500,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,23,4515
44.5,Mine Cave 1,120,92,212,8.33,729.5,372.69,111.65,Land,R,Playing,0,10.83,2800,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,24,4519
45.5,Mine Cave 1,120,73,269,8.34,732.3,372.69,111.65,Land,R,Paused,0,13.68,2868,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
46.5,Mine Cave 1,120,87,203,8.34,735.3,372.69,111.65,Land,R,Paused,0,11.53,3088,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
47.6,Mine Cave 1,106,8,332,9.43,740.2,372.69,111.65,Land,R,Paused,1,131.88,4984,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
48.6,Mine Cave 1,116,20,254,8.59,748.4,372.69,111.65,Land,R,Paused,1,49.15,8428,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
49.6,Mine Cave 1,120,91,145,8.33,757.6,372.69,111.65,Land,R,Paused,0,10.97,9416,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
50.6,Mine Cave 1,120,87,188,8.35,766.7,372.69,111.65,Land,R,Paused,0,11.46,9336,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
51.6,Mine Cave 1,120,91,176,8.33,776.2,372.69,111.65,Land,R,Paused,0,10.99,9692,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
52.6,Mine Cave 1,117,45,243,8.58,786.2,372.69,111.65,Land,R,Paused,0,22.15,10288,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
53.6,Mine Cave 1,119,48,218,8.38,722.4,372.69,111.65,Land,R,Paused,0,20.85,-65376,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
54.6,Mine Cave 1,120,96,144,8.35,726.2,372.69,111.65,Land,R,Paused,0,10.40,3884,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
55.6,Mine Cave 1,120,95,177,8.33,732.6,372.69,111.65,Land,R,Paused,0,10.52,6608,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
56.6,Mine Cave 1,118,59,160,8.49,741.1,372.69,111.65,Land,R,Paused,0,17.04,8680,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
57.6,Mine Cave 1,120,91,167,8.33,749.4,372.69,111.65,Land,R,Paused,0,10.99,8464,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
58.6,Mine Cave 1,120,91,172,8.34,758.0,372.69,111.65,Land,R,Paused,0,11.03,8836,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
59.6,Mine Cave 1,120,90,142,8.34,766.5,372.69,111.65,Land,R,Paused,0,11.09,8716,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
60.6,Mine Cave 1,120,94,163,8.34,775.3,372.69,111.65,Land,R,Paused,0,10.64,9032,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
61.6,Mine Cave 1,120,92,158,8.34,783.9,372.69,111.65,Land,R,Paused,0,10.91,8752,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
62.6,Mine Cave 1,120,91,178,8.32,792.9,372.69,111.65,Land,R,Paused,0,11.00,9224,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,25,4571
