# Inkform performance log
# startedAt=2026-09-05T13:50:06
# branch=Test
# commit=ffc7a9eed247e4ce5d169954c6d0fb0507fecab8
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
1.2,Mine Cave 1,16,1,292,62.67,676.2,364.14,112.07,Fall,R,Playing,2,829.61,-29576,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,26,5890
2.2,Mine Cave 1,119,65,180,8.41,676.6,369.30,114.01,JumpUp,R,Playing,0,15.27,384,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,26,5256
3.2,Mine Cave 1,114,30,242,8.75,678.0,379.48,111.63,Fall,R,Playing,0,33.15,1420,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,26,5236
4.2,Mine Cave 1,120,85,202,8.35,680.6,389.48,110.09,JumpUp,R,Playing,0,11.80,2624,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,22,3515
5.2,Mine Cave 1,119,72,177,8.38,684.1,388.92,109.64,Land,L,Playing,0,13.94,3620,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,22,3971
6.2,Mine Cave 1,120,96,175,8.34,688.0,382.00,111.69,Fall,L,Playing,0,10.41,3968,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,22,5232
7.2,Mine Cave 1,119,77,225,8.38,691.8,372.80,111.65,Land,L,Playing,0,12.96,3912,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,28,5276
8.2,Mine Cave 1,120,84,225,8.34,695.6,370.30,111.65,Idle,L,Playing,0,11.84,3848,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,27,5248
9.3,Mine Cave 1,120,88,241,8.33,699.3,372.23,111.65,Move,R,Playing,0,11.40,3856,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,24,4693
10.3,Mine Cave 1,120,91,230,8.32,703.6,381.17,110.98,Fall,R,Playing,0,11.02,4400,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,22,6794
