# Inkform performance log
# startedAt=2026-09-06T14:19:06
# branch=Test
# commit=7e1dc511c54b794608f141a19e226fa9073a8a85
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
1.2,Mine Cave 1,13,1,139,77.31,676.7,296.79,55.46,Fall,R,Playing,2,815.88,-26216,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,10,179
2.3,Mine Cave 1,120,98,178,8.32,683.4,296.79,54.70,Land,R,Playing,0,10.24,6868,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,10,176
3.3,Mine Cave 1,106,31,318,9.39,690.9,296.79,54.70,Idle,R,Playing,0,32.78,7696,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,10,178
4.3,Mine Cave 1,120,84,226,8.32,701.6,296.81,54.70,Idle,R,Playing,0,11.97,10932,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,10,178
5.3,Mine Cave 1,119,72,260,8.38,713.0,306.24,55.70,Land,R,Playing,0,13.88,11688,0,-1.0,4,0,Idle,4,PlayerCursorMidpoint,-1,10,166
6.3,Mine Cave 1,120,88,193,8.34,725.4,316.24,60.34,Rise,R,Playing,0,11.42,12712,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,10,170
7.3,Mine Cave 1,120,100,183,8.34,738.1,326.24,61.73,Fall,R,Playing,0,9.95,12996,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,10,1009
8.3,Mine Cave 1,120,99,145,8.34,751.2,336.24,61.63,Fall,R,Playing,0,10.06,13400,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,13,862
9.3,Mine Cave 1,119,55,262,8.39,682.2,338.84,60.86,WallSlideR,R,Playing,0,18.10,-70660,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,860
10.3,Mine Cave 1,120,83,239,8.32,687.2,341.52,65.67,JumpUp,R,Playing,0,12.09,5108,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,13,860
11.3,Mine Cave 1,120,77,228,8.34,695.0,342.26,71.66,JumpUp,R,Playing,0,12.96,7980,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,13,862
12.3,Mine Cave 1,120,84,188,8.33,705.0,338.95,71.10,JumpUp,L,Playing,0,11.87,10208,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,860
13.3,Mine Cave 1,120,77,336,8.34,715.0,342.84,65.71,Land,R,Playing,0,13.06,10240,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,13,861
14.3,Mine Cave 1,120,93,163,8.33,725.5,342.84,69.87,WallSlideR,R,Playing,0,10.78,10824,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,13,860
15.3,Mine Cave 1,120,87,185,8.34,736.0,340.56,71.89,WallSlideL,L,Playing,0,11.56,10708,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,859
16.3,Mine Cave 1,120,94,163,8.33,747.0,336.84,66.66,Fall,R,Playing,0,10.64,11248,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,861
17.3,Mine Cave 1,120,87,166,8.33,759.0,338.33,62.19,JumpUp,R,Playing,0,11.47,12340,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,13,862
18.3,Mine Cave 1,120,93,175,8.34,772.0,342.04,65.72,JumpUp,R,Playing,0,10.77,13276,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,13,860
19.3,Mine Cave 1,119,49,243,8.38,687.4,342.66,71.20,JumpUp,R,Playing,0,20.52,-86584,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,860
20.3,Mine Cave 1,120,79,318,8.35,693.4,339.17,69.72,Fall,L,Playing,0,12.69,6160,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,13,860
21.3,Mine Cave 1,120,80,301,8.33,701.9,342.11,66.44,JumpUp,R,Playing,0,12.56,8680,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,862
22.4,Mine Cave 1,120,91,175,8.34,711.5,340.56,71.64,WallSlideL,L,Playing,0,10.99,9844,0,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,13,859
