# Inkform performance log
# startedAt=2026-09-06T21:02:46
# branch=Test
# commit=e05fa5fb1a6033390a7bdcd5fbea3c0e7ec16873
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
2.5,Mine Cave 1,93,8,232,10.75,698.7,235.00,74.64,Land,R,Paused,1,120.73,-30252,1,-1.0,0,0,Idle,2,PlayerCursorMidpoint,-1,22,3262
3.5,Mine Cave 1,105,15,598,9.50,701.8,235.00,74.64,Land,R,Paused,3,66.26,3156,0,-1.0,0,0,Idle,2,PlayerCursorMidpoint,-1,22,3262
4.5,Mine Cave 1,120,95,161,8.33,712.9,239.24,76.50,JumpUp,R,Playing,0,10.49,11328,0,-1.0,1,0,Idle,2,PlayerCursorMidpoint,-1,21,3215
5.5,Mine Cave 1,120,92,170,8.34,726.6,235.83,74.64,Land,L,Playing,0,10.85,14072,0,-1.0,1,0,Idle,2,PlayerCursorMidpoint,-1,23,3240
6.5,Mine Cave 1,120,113,126,8.33,741.4,235.83,74.64,Idle,L,Playing,0,8.83,15136,0,-1.0,3,0,Idle,2,PlayerCursorMidpoint,-1,22,3228
7.5,Mine Cave 1,119,71,136,8.38,755.3,243.28,75.70,JumpUp,R,Playing,0,14.12,14288,0,-1.0,4,0,Miss,2,PlayerCursorMidpoint,-1,20,2712
8.5,Mine Cave 1,120,72,364,8.34,692.4,253.28,77.97,Fall,R,Playing,0,13.93,-64404,1,-1.0,2,0,Idle,2,PlayerCursorMidpoint,-1,20,5567
9.6,Mine Cave 1,120,109,130,8.33,698.6,262.90,78.70,WallSlideR,R,Playing,0,9.18,6300,0,-1.0,2,0,Idle,2,PlayerCursorMidpoint,-1,20,4984
10.6,Mine Cave 1,120,114,126,8.33,710.5,268.99,81.70,JumpUp,R,Playing,0,8.80,12204,0,-1.0,4,0,Idle,2,PlayerCursorMidpoint,-1,20,5396
