# Inkform performance log
# startedAt=2026-09-07T19:07:33
# branch=Test
# commit=a8c225273e7f80f9805e26027029318a61d4fefe
# unity=6000.4.10f1 platform=WindowsEditor
# device=Z890 UD WIFI6E (Gigabyte Technology Co., Ltd.) os=Windows 11  (10.0.26200)
# gpu=NVIDIA GeForce RTX 5080 sysMemMB=32474 quality=Very Low
time_s,scene,fps_avg,fps_min,fps_max,frame_ms,gc_mb,x,y,state,face,game_state,hitches,max_frame_ms,gc_alloc_kb,gc_collects,scene_load_ms,voices,deaths,rope,mementos,cam_mode,draw_calls,set_pass,tris
# screen=2560x1440 targetFps=120 vSync=0
1.2,Mine Cave 1,8,1,117,126.41,676.3,228.79,75.42,Fall,R,Playing,2,875.65,-34900,1,-1.0,0,0,Idle,4,PlayerCursorMidpoint,-1,17,1716
2.2,Mine Cave 1,112,31,263,8.95,676.5,228.79,74.64,Land,R,Playing,0,32.44,204,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,0,0
3.2,Mine Cave 1,119,73,239,8.40,677.2,233.05,76.76,JumpUp,R,Playing,0,13.67,652,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,17,1719
4.2,Mine Cave 1,119,80,246,8.38,678.6,238.15,74.64,Land,L,Playing,0,12.47,1444,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,21,2725
5.2,Mine Cave 1,120,80,240,8.34,680.5,235.22,74.64,Idle,L,Playing,0,12.53,2000,0,-1.0,5,0,Idle,4,PlayerCursorMidpoint,-1,21,3209
6.2,Mine Cave 1,120,68,337,8.33,683.4,242.21,74.65,Land,L,Playing,0,14.71,2920,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,21,2713
7.3,Mine Cave 1,120,80,253,8.33,686.4,234.25,74.65,Idle,L,Playing,0,12.45,3036,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,21,3209
8.3,Mine Cave 1,120,87,182,8.32,689.7,242.30,74.67,Land,R,Playing,0,11.44,3448,0,-1.0,5,0,Idle,4,PlayerCursorMidpoint,-1,21,2718
9.3,Mine Cave 1,103,8,259,9.67,693.7,245.08,74.64,Land,R,Playing,1,119.38,4076,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,42,5432
10.3,Mine Cave 1,120,79,226,8.33,696.9,242.85,74.65,Idle,L,Playing,0,12.60,3304,0,-1.0,1,0,Flying,4,PlayerCursorMidpoint,-1,0,0
11.3,Mine Cave 1,120,84,228,8.35,700.4,251.71,75.64,Land,R,Playing,0,11.85,3568,0,-1.0,5,0,Idle,4,PlayerCursorMidpoint,-1,21,2713
12.3,Mine Cave 1,120,88,240,8.32,704.1,260.91,80.31,Rise,R,Playing,0,11.40,3748,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,21,5004
13.3,Mine Cave 1,120,84,232,8.34,707.7,270.90,82.14,Fall,R,Playing,0,11.91,3684,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,21,3989
14.3,Mine Cave 1,120,64,234,8.34,711.2,274.40,84.64,Land,R,Playing,0,15.58,3648,0,-1.0,6,0,Idle,4,PlayerCursorMidpoint,-1,21,3988
15.3,Mine Cave 1,120,81,255,8.34,715.0,269.08,88.44,JumpUp,L,Playing,0,12.34,3828,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,21,3738
16.3,Mine Cave 1,120,82,248,8.33,720.2,270.72,93.79,Rise,R,Playing,0,12.25,5320,0,-1.0,3,0,Idle,4,PlayerCursorMidpoint,-1,42,7476
17.3,Mine Cave 1,120,86,236,8.32,725.4,277.14,96.64,Land,R,Playing,0,11.61,5368,0,-1.0,4,0,Idle,4,PlayerCursorMidpoint,-1,21,3306
18.3,Mine Cave 1,120,83,243,8.34,730.5,286.38,97.98,Fall,R,Playing,0,11.98,5232,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,48,10418
19.3,Mine Cave 1,120,83,251,8.34,735.6,294.57,97.86,Fall,R,Playing,0,12.02,5240,0,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,48,10404
20.3,Mine Cave 1,120,77,231,8.34,740.8,304.56,95.64,Land,R,Playing,0,12.97,5256,0,-1.0,6,0,Idle,4,PlayerCursorMidpoint,-1,48,6508
21.3,Mine Cave 1,119,47,254,8.39,696.2,311.47,101.19,JumpUp,R,Playing,0,21.30,-45608,1,-1.0,2,0,Idle,4,PlayerCursorMidpoint,-1,48,6078
22.3,Mine Cave 1,120,81,232,8.34,696.4,311.05,104.36,JumpUp,L,Playing,0,12.35,184,0,-1.0,1,0,Idle,4,PlayerCursorMidpoint,-1,24,3037
23.3,Mine Cave 1,120,79,244,8.35,696.6,311.83,99.71,JumpUp,R,Playing,0,12.67,220,0,-1.0,5,0,Idle,4,PlayerCursorMidpoint,-1,24,3037
